"rank","property_id","address","latitude","longitude","price","currency","bathrooms","bedrooms","area","land_area","zestimate","rent_zestimate","days_on_zillow","sold_date","is_zillow_owned","image","listing_type","broker_name","input","property_url","listing_url"
"350","16986311","6725 Mission Gorge Rd UNIT 105B, San Diego, CA 92120","32.795544","-117.094864","405000.0","USD","1.0","1.0","662.0 sqft","","355800","2219","","","False","https://photos.zillowstatic.com/fp/b4c63490a3f78532bc4ab743785ecf08-p_e.jpg","Coming soon","Woods Real Estate Services Inc","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6725-Mission-Gorge-Rd-UNIT-105B-San-Diego-CA-92120/16986311_zpid/","https://www.zillow.com/san-diego-ca/9_p/"
"72","16805916","13087 Old West Ave, San Diego, CA 92129","32.954494","-117.1318","1250000.0","USD","3.0","5.0","2518.0 sqft","","1331500","4705","","","False","https://photos.zillowstatic.com/fp/5f6e381f2135673a3276b43a6505a065-p_e.jpg","House for sale","eXp Realty of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/13087-Old-West-Ave-San-Diego-CA-92129/16805916_zpid/","https://www.zillow.com/san-diego-ca/2_p/"
"253","17199676","4060 Huerfano Ave UNIT 143, San Diego, CA 92117","32.81509","-117.21792","409900.0","USD","1.0","1.0","613.0 sqft","","409903","2495","","","False","https://photos.zillowstatic.com/fp/8496f5b92f1886e23decf2d5f1000aff-p_e.jpg","Condo for sale","Douglas Elliman of California","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4060-Huerfano-Ave-UNIT-143-San-Diego-CA-92117/17199676_zpid/","https://www.zillow.com/san-diego-ca/7_p/"
"485","295352639","4454-56 33rd St, San Diego, CA 92116","32.75823","-117.12252","1424900.0","USD","2.0","4.0","1576.0 sqft","","","","","","False","https://photos.zillowstatic.com/fp/5b9721d6efabc99b096d5e309ecd9875-p_e.jpg","Coming soon","RE/MAX Connections","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4454-56-33rd-St-San-Diego-CA-92116/295352639_zpid/","https://www.zillow.com/san-diego-ca/13_p/"
"479","17197014","6990 Caminito Entrada, San Diego, CA 92119","32.8035","-117.03683","630000.0","USD","3.0","2.0","1514.0 sqft","","631800","3499","","","False","https://photos.zillowstatic.com/fp/9f5b72be2b68171e8c46176c67840dbc-p_e.jpg","Condo for sale","Premier Agent Network, Inc","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6990-Caminito-Entrada-San-Diego-CA-92119/17197014_zpid/","https://www.zillow.com/san-diego-ca/12_p/"
"344","17077448","1027 31st St, San Diego, CA 92102","32.716476","-117.12719","795000.0","USD","1.0","2.0","704.0 sqft","","799400","2799","","","False","https://photos.zillowstatic.com/fp/4c16b907ba9abb3dc8685f673e1a74ae-p_e.jpg","House for sale","Robert Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/1027-31st-St-San-Diego-CA-92102/17077448_zpid/","https://www.zillow.com/san-diego-ca/9_p/"
"619","63143788","7371 Rancho Catalina Trl, San Diego, CA 92127","32.982407","-117.16807","2875000.0","USD","5.0","6.0","5272.0 sqft","","2829500","10115","","","False","https://photos.zillowstatic.com/fp/df3d6d02098179c92ed5af15a679f28e-p_e.jpg","Condo for sale","Sand And Sea Home","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/7371-Rancho-Catalina-Trl-San-Diego-CA-92127/63143788_zpid/","https://www.zillow.com/san-diego-ca/16_p/"
"225","52518083","4633 Collwood Ln, San Diego, CA 92115","32.766335","-117.08482","738000.0","USD","3.0","3.0","2087.0 sqft","","726600","4413","","","False","https://photos.zillowstatic.com/fp/171c756c33727ef5ee4ebf30a4f54f76-p_e.jpg","Townhouse for sale","Coldwell Banker Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4633-Collwood-Ln-San-Diego-CA-92115/52518083_zpid/","https://www.zillow.com/san-diego-ca/6_p/"
"554","2111255956","0 National Ave #11, San Diego, CA 92113","32.70248","-117.14712","378000.0","USD","","","","3,540 sqft","","2250","","","False","https://photos.zillowstatic.com/fp/d286f81838a8d46ec696bb7a05a9fee0-p_e.jpg","Lot / Land for sale","Sea Cliff Real Estate","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/0-National-Ave-11-San-Diego-CA-92113/2111255956_zpid/","https://www.zillow.com/san-diego-ca/14_p/"
"779","2059305533","17166 San Antonio Rose Ct LOT 159, San Diego, CA 92127","33.03887","-117.15169","2799000.0","USD","4.0","3.0","3140.0 sqft","","","","30","","False","https://photos.zillowstatic.com/fp/d931eec5b089616d93360fa37e0adf42-p_e.jpg","House for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/17166-San-Antonio-Rose-Ct-LOT-159-San-Diego-CA-92127/2059305533_zpid/","https://www.zillow.com/san-diego-ca/20_p/"
"759","17076536","1746 32nd St, San Diego, CA 92102","32.724068","-117.125755","1150000.0","USD","1.0","1.0","371.0 sqft","","1150005","1800","22","","False","https://photos.zillowstatic.com/fp/f740c08a6281c207ac5a877a065c2de9-p_e.jpg","House for sale","Keller Williams Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/1746-32nd-St-San-Diego-CA-92102/17076536_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"285","17063611","3134 Carleton St APT C, San Diego, CA 92106","32.72439","-117.23197","840000.0","USD","3.0","2.0","1255.0 sqft","","840004","4229","8","","False","https://photos.zillowstatic.com/fp/5afba2dd3fa594bc771ac22f750ac164-p_e.jpg","Foreclosure","Golden Feather Investments, Inc","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3134-Carleton-St-APT-C-San-Diego-CA-92106/17063611_zpid/","https://www.zillow.com/san-diego-ca/8_p/"
"726","295359727","136 W Fir St, San Diego, CA 92101","32.725334","-117.16458","2195000.0","USD","5.0","9.0","4058.0 sqft","","2261100","10146","","","False","https://photos.zillowstatic.com/fp/b7453865166414dd61919a9d6c2bb56a-p_e.jpg","House for sale","Hunter & Maddox Intl. Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/136-W-Fir-St-San-Diego-CA-92101/295359727_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"692","16822457","11125 Caminito Vista Serena, San Diego, CA 92131","32.913765","-117.09351","879000.0","USD","2.0","2.0","1538.0 sqft","","873889","3438","","","False","https://photos.zillowstatic.com/fp/9a3573f88d6f10d77507b7a7709ce9ad-p_e.jpg","Condo for sale","RE/MAX Associates","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/11125-Caminito-Vista-Serena-San-Diego-CA-92131/16822457_zpid/","https://www.zillow.com/san-diego-ca/18_p/"
"266","16923628","725 Dover Ct, San Diego, CA 92109","32.766525","-117.25177","3995000.0","USD","5.0","6.0","2558.0 sqft","","3938400","13816","","","False","https://photos.zillowstatic.com/fp/80d2a7fb3f7f32d5f2779a3f6beb6083-p_e.jpg","House for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/725-Dover-Ct-San-Diego-CA-92109/16923628_zpid/","https://www.zillow.com/san-diego-ca/7_p/"
"568","2059081667","5470 Shorefront Dr UNIT 154, San Diego, CA 92154","32.568027","-117.01018","542829.0","USD","3.0","2.0","1309.0 sqft","","","","3","","False","https://photos.zillowstatic.com/fp/1ffd69fd50142754941557c4c35819fc-p_e.jpg","New construction","Pacific Sotheby's Int'l Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/5470-Shorefront-Dr-UNIT-154-San-Diego-CA-92154/2059081667_zpid/","https://www.zillow.com/san-diego-ca/15_p/"
"744","2058919355","700 W Harbor Dr W #1203, San Diego, CA 92101","32.7121","-117.16969","1475000.0","USD","2.0","2.0","1192.0 sqft","","","","7","","False","https://photos.zillowstatic.com/fp/f35db8fb54fb160af99776da315a4ade-p_e.jpg","Condo for sale","Berkshire Hathaway HomeServices California Properties","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/700-W-Harbor-Dr-W-1203-San-Diego-CA-92101/2058919355_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"106","17013091","5934 Dwight St, San Diego, CA 92105","32.743793","-117.06892","679999.0","USD","1.0","2.0","780.0 sqft","","680001","2414","47","","False","https://photos.zillowstatic.com/fp/fcc07ea874521e91185eb55043bbefb0-p_e.jpg","House for sale","CA-RES","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/5934-Dwight-St-San-Diego-CA-92105/17013091_zpid/","https://www.zillow.com/san-diego-ca/3_p/"
"288","16782668","11506 Hadar Dr, San Diego, CA 92126","32.934116","-117.141716","814000.0","USD","3.0","3.0","1491.0 sqft","","808573","3513","","","False","https://photos.zillowstatic.com/fp/0b5d15853a5d63e48f408d9f118a6ae2-p_e.jpg","Townhouse for sale","Movoto Inc","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/11506-Hadar-Dr-San-Diego-CA-92126/16782668_zpid/","https://www.zillow.com/san-diego-ca/8_p/"
"488","16805217","9962 Paseo Montalban, San Diego, CA 92129","32.964058","-117.11485","699900.0","USD","1.0","2.0","888.0 sqft","","717500","2763","1","","False","https://photos.zillowstatic.com/fp/2957cab3b62c318c56253252f067a541-p_e.jpg","House for sale","Redfin Corporation","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/9962-Paseo-Montalban-San-Diego-CA-92129/16805217_zpid/","https://www.zillow.com/san-diego-ca/13_p/"
"607","16986475","4562 Twain Ave APT 14, San Diego, CA 92120","32.7852","-117.09639","385000.0","USD","1.0","1.0","612.0 sqft","","390800","2025","32","","False","https://photos.zillowstatic.com/fp/9d288601958dce92cc4deec2898c6abf-p_e.jpg","Condo for sale","Century 21 Award","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4562-Twain-Ave-APT-14-San-Diego-CA-92120/16986475_zpid/","https://www.zillow.com/san-diego-ca/16_p/"
"202","82943604","6460 Convoy Ct SPACE 233, San Diego, CA 92117","32.835503","-117.16999","239000.0","USD","2.0","3.0","1140.0 sqft","","234400","2995","","","False","https://photos.zillowstatic.com/fp/72047ea5cceed80414d03174fb4604f2-p_e.jpg","Home for sale","Century 21 1st Choice Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6460-Convoy-Ct-SPACE-233-San-Diego-CA-92117/82943604_zpid/","https://www.zillow.com/san-diego-ca/6_p/"
"687","2059257279","0 8th Ave #34, San Diego, CA 92103","32.744415","-117.15761","629500.0","USD","","","","","","","25","","False","https://photos.zillowstatic.com/fp/390217fd45b08497d57f679981763cea-p_e.jpg","Lot / Land for sale","The Correia Group","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/0-8th-Ave-34-San-Diego-CA-92103/2059257279_zpid/","https://www.zillow.com/san-diego-ca/18_p/"
"28","70597465","4346 52nd St UNIT 12, San Diego, CA 92115","32.756054","-117.083916","399888.0","USD","2.0","2.0","828.0 sqft","","420900","2650","","","False","https://photos.zillowstatic.com/fp/feefc5d4cdb2ad0d3648a98c34371c55-p_e.jpg","Condo for sale","RE/MAX City Real Estate","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4346-52nd-St-UNIT-12-San-Diego-CA-92115/70597465_zpid/","https://www.zillow.com/homes/San-Diego,-CA_rb/"
"39","337888814","1904 Chalcedony St, San Diego, CA 92109","32.805676","-117.236694","1500000.0","USD","4.0","3.0","1391.0 sqft","","1355400","4936","1","","False","https://photos.zillowstatic.com/fp/c0268eeb1a72645fd7e7de6754c361fa-p_e.jpg","Townhouse for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/1904-Chalcedony-St-San-Diego-CA-92109/337888814_zpid/","https://www.zillow.com/homes/San-Diego,-CA_rb/"
"100","16831469","7962 Jade Coast Rd, San Diego, CA 92126","32.902225","-117.15242","725000.0","USD","2.0","2.0","1008.0 sqft","","700900","3200","","","False","https://photos.zillowstatic.com/fp/f156534fd38c5774e0d29b865e24e073-p_e.jpg","House for sale","Century 21 Award","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/7962-Jade-Coast-Rd-San-Diego-CA-92126/16831469_zpid/","https://www.zillow.com/san-diego-ca/3_p/"
"753","17067995","620 State St UNIT 321, San Diego, CA 92101","32.712036","-117.16692","739900.0","USD","2.0","2.0","1048.0 sqft","","739906","3494","","","False","https://photos.zillowstatic.com/fp/8291566c50ccf0a0adf5c8d706a9f30d-p_e.jpg","Condo for sale","San Diego Home Search Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/620-State-St-UNIT-321-San-Diego-CA-92101/17067995_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"716","16943154","6717 Friars Rd UNIT 94, San Diego, CA 92108","32.76733","-117.173744","599000.0","USD","2.0","2.0","1088.0 sqft","","588048","3390","","","False","https://photos.zillowstatic.com/fp/2abdb558d3af839d2031c6eb40cf8e20-p_e.jpg","Condo for sale","Scott Shields, REALTOR","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6717-Friars-Rd-UNIT-94-San-Diego-CA-92108/16943154_zpid/","https://www.zillow.com/san-diego-ca/18_p/"
"210","66657821","4041 Oakcrest Dr UNIT 206, San Diego, CA 92105","32.75024","-117.08596","418500.0","USD","2.0","2.0","900.0 sqft","","357900","2900","316","","False","https://photos.zillowstatic.com/fp/380e229490601a73fa23939f96910bea-p_e.jpg","Condo for sale","George Baehr, Broker","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4041-Oakcrest-Dr-UNIT-206-San-Diego-CA-92105/66657821_zpid/","https://www.zillow.com/san-diego-ca/6_p/"
"176","61240513","241 50th St APT 39, San Diego, CA 92102","32.705544","-117.08618","415000.0","USD","2.0","3.0","792.0 sqft","","423300","2594","","","False","https://photos.zillowstatic.com/fp/28d82028846ca15410c9038120d07774-p_e.jpg","Coming soon","Stasik Homes Real Estate","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/241-50th-St-APT-39-San-Diego-CA-92102/61240513_zpid/","https://www.zillow.com/san-diego-ca/5_p/"
"197","2100472924","4271 Landis St, San Diego, CA 92105","32.74558","-117.1028","715000.0","USD","3.0","3.0","1590.0 sqft","","","3769","","","False","https://photos.zillowstatic.com/fp/870dc0665b5eb22e43d6b625217c5742-p_e.jpg","Multi-family home for sale","eXp Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4271-Landis-St-San-Diego-CA-92105/2100472924_zpid/","https://www.zillow.com/san-diego-ca/5_p/"
"308","16857208","5552 Via Callado, La Jolla, CA 92037","32.815956","-117.254944","5495000.0","USD","6.0","4.0","4213.0 sqft","","5390490","20144","","","False","https://photos.zillowstatic.com/fp/3e39d320d291130553da14eae4fb3e97-p_e.jpg","House for sale","Coldwell Banker West","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/5552-Via-Callado-La-Jolla-CA-92037/16857208_zpid/","https://www.zillow.com/san-diego-ca/8_p/"
"317","16818216","11061 Delphinus Way, San Diego, CA 92126","32.921097","-117.12895","949950.0","USD","3.0","5.0","2255.0 sqft","","950068","4814","","","False","https://photos.zillowstatic.com/fp/73f7b903e355f33270893141fb6fe0ca-p_e.jpg","House for sale","Realty Discount Corporation","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/11061-Delphinus-Way-San-Diego-CA-92126/16818216_zpid/","https://www.zillow.com/san-diego-ca/8_p/"
"341","16922458","3335 Riviera Dr, San Diego, CA 92109","32.78031","-117.23749","3199000.0","USD","3.0","4.0","1684.0 sqft","","3097736","11919","","","False","https://photos.zillowstatic.com/fp/cce60b16ed182ced3bcc8fb694f96562-p_e.jpg","House for sale","eXp Realty of California, Inc.","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3335-Riviera-Dr-San-Diego-CA-92109/16922458_zpid/","https://www.zillow.com/san-diego-ca/9_p/"
"44","71007774","6120 Decena Dr UNIT 101, San Diego, CA 92120","32.786034","-117.097046","404000.0","USD","1.0","1.0","666.0 sqft","","388600","2100","","","False","https://photos.zillowstatic.com/fp/019613404d5561ddc12e347f85c7072a-p_e.jpg","Condo for sale","BHGRE Brush & Associates","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6120-Decena-Dr-UNIT-101-San-Diego-CA-92120/71007774_zpid/","https://www.zillow.com/san-diego-ca/2_p/"
"796","120789627","7876 Altana Way, San Diego, CA 92108","32.779835","-117.14793","1195000.0","USD","3.0","3.0","1754.0 sqft","","1146163","4175","117","","False","https://photos.zillowstatic.com/fp/7930e970aba17dd6a53479065225fce9-p_e.jpg","Condo for sale","Premier Realty Associates","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/7876-Altana-Way-San-Diego-CA-92108/120789627_zpid/","https://www.zillow.com/san-diego-ca/20_p/"
"731","17195013","6124 Camino Rico, San Diego, CA 92120","32.794914","-117.06303","1299000.0","USD","2.0","3.0","1710.0 sqft","","1247500","3828","9","","False","https://photos.zillowstatic.com/fp/e79010a278a6be52fdaf2bca2e4d7541-p_e.jpg","Coming soon","Keller Williams Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6124-Camino-Rico-San-Diego-CA-92120/17195013_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"771","2058920699","2142-2148 Oliver Ave, San Diego, CA 92109","32.79723","-117.229294","2850000.0","USD","5.0","5.0","2249.0 sqft","","","","8","","False","https://photos.zillowstatic.com/fp/debb25d2714e37c72b96220f9dbd1b93-p_e.jpg","Multi-family home for sale","18 Doors Real Estate","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2142-2148-Oliver-Ave-San-Diego-CA-92109/2058920699_zpid/","https://www.zillow.com/san-diego-ca/20_p/"
"496","82933028","2003 Bayview Heights Dr SPACE 59, San Diego, CA 92105","32.728695","-117.069626","279000.0","USD","2.0","3.0","1392.0 sqft","","279000","2999","","","False","https://photos.zillowstatic.com/fp/4bdb2325a9e0cb989312b7d632d74018-p_e.jpg","Home for sale","All Homes San Diego","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2003-Bayview-Heights-Dr-SPACE-59-San-Diego-CA-92105/82933028_zpid/","https://www.zillow.com/san-diego-ca/13_p/"
"778","2060523285","6433 Fischer Way #32, San Diego, CA 92130","","","2480880.0","USD","6.0","5.0","3664.0 sqft","","","","","","False","https://photos.zillowstatic.com/fp/9775d1036c970bd7d08c1470e23d1b8b-p_e.jpg","House for sale","Pacific Sotheby's Int'l Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/6433-Fischer-Way-32-San-Diego-CA-92130/2060523285_zpid/","https://www.zillow.com/san-diego-ca/20_p/"
"746","16865231","5961 Camber Dr, San Diego, CA 92117","32.823845","-117.172226","1850000.0","USD","2.0","3.0","1363.0 sqft","","1850016","3995","25","","False","https://photos.zillowstatic.com/fp/a6b4a37b974f5950ce4c50a5ce8f179c-p_e.jpg","House for sale","eXp Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/5961-Camber-Dr-San-Diego-CA-92117/16865231_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"206","16774229","12527 Sundance Ave, San Diego, CA 92129","32.956814","-117.14637","1399000.0","USD","3.0","4.0","2215.0 sqft","","943700","4564","","","False","https://photos.zillowstatic.com/fp/2ea97c1b7382d9e7897c1f4b728d46eb-p_e.jpg","House for sale","RC Realty of San Diego","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/12527-Sundance-Ave-San-Diego-CA-92129/16774229_zpid/","https://www.zillow.com/san-diego-ca/6_p/"
"500","82940535","10453 Rosedust Glen Dr, San Diego, CA 92127","33.03166","-117.11165","2149000.0","USD","6.0","6.0","3720.0 sqft","","2030259","7747","","","False","https://photos.zillowstatic.com/fp/8399b4e1db70f1020c668e035918352a-p_e.jpg","House for sale","HomeSmart Realty West","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/10453-Rosedust-Glen-Dr-San-Diego-CA-92127/82940535_zpid/","https://www.zillow.com/san-diego-ca/13_p/"
"32","99491505","8411 Run Of The Knls, San Diego, CA 92127","32.992844","-117.14082","5350000.0","USD","5.0","4.0","4276.0 sqft","","5302700","18468","","","False","https://photos.zillowstatic.com/fp/e99ea894ba8c04e436eaeae7dc5d4dfb-p_e.jpg","House for sale","Berkshire Hathaway HomeServices California Properties","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/8411-Run-Of-The-Knls-San-Diego-CA-92127/99491505_zpid/","https://www.zillow.com/homes/San-Diego,-CA_rb/"
"360","79481385","2828 University Ave UNIT 410, San Diego, CA 92104","32.74878","-117.13298","445000.0","USD","1.0","1.0","529.0 sqft","","454809","2161","37","","False","https://photos.zillowstatic.com/fp/9346ea9992b8dce468346aa006736cbb-p_e.jpg","Condo for sale","eXp Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2828-University-Ave-UNIT-410-San-Diego-CA-92104/79481385_zpid/","https://www.zillow.com/san-diego-ca/9_p/"
"93","16859562","2905 Caminito Niquel, San Diego, CA 92117","32.824406","-117.22406","1150000.0","USD","2.0","2.0","1808.0 sqft","","1150009","5422","","","False","https://photos.zillowstatic.com/fp/dcf8428970ab38e992e75dda42342402-p_e.jpg","House for sale","The Agency","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2905-Caminito-Niquel-San-Diego-CA-92117/16859562_zpid/","https://www.zillow.com/san-diego-ca/3_p/"
"690","16949398","4643 Kensington Dr, San Diego, CA 92116","32.762016","-117.10706","1469000.0","USD","2.0","3.0","1320.0 sqft","","1469005","3980","","","False","https://photos.zillowstatic.com/fp/f38eb29a3c1e6edff8410784cd5b7e64-p_e.jpg","House for sale","The Oppenheim Group","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4643-Kensington-Dr-San-Diego-CA-92116/16949398_zpid/","https://www.zillow.com/san-diego-ca/18_p/"
"427","295360742","2049 1/2 Franklin Ave, San Diego, CA 92113","32.704403","-117.13724","1299000.0","USD","6.0","6.0","1205.0 sqft","","1299002","1985","","","False","https://photos.zillowstatic.com/fp/84105e894827ab5e53ef09a29d6eaca5-p_e.jpg","Multi-family home for sale","Real Broker","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/2049-1-2-Franklin-Ave-San-Diego-CA-92113/295360742_zpid/","https://www.zillow.com/san-diego-ca/11_p/"
"121","16927704","3564 Mount Laurence Dr, San Diego, CA 92117","32.807365","-117.2084","1795000.0","USD","3.0","5.0","2650.0 sqft","","1795014","6499","8","","False","https://photos.zillowstatic.com/fp/758466f32deae9e833c59bf339dc364e-p_e.jpg","House for sale","Douglas Elliman of California","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3564-Mount-Laurence-Dr-San-Diego-CA-92117/16927704_zpid/","https://www.zillow.com/san-diego-ca/4_p/"
"585","16767566","14339 Via Baroda, San Diego, CA 92130","32.97754","-117.204025","3495000.0","USD","4.0","6.0","3706.0 sqft","","3392700","8943","","","False","https://photos.zillowstatic.com/fp/25c54934b55d6ab4dfc516229ca36805-p_e.jpg","House for sale","Wisdom Properties","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/14339-Via-Baroda-San-Diego-CA-92130/16767566_zpid/","https://www.zillow.com/san-diego-ca/15_p/"
"406","16992849","4321 Alder Dr, San Diego, CA 92116","32.765057","-117.10148","2499000.0","USD","4.0","4.0","4035.0 sqft","","2488800","8883","","","False","https://photos.zillowstatic.com/fp/76bad99b1070efe206c6b3ea556351ae-p_e.jpg","House for sale","Tristani Real Estate","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4321-Alder-Dr-San-Diego-CA-92116/16992849_zpid/","https://www.zillow.com/san-diego-ca/11_p/"
"229","16951821","4028 Ampudia St, San Diego, CA 92110","32.75152","-117.19212","875000.0","USD","3.0","3.0","1965.0 sqft","","875007","5904","35","","False","https://photos.zillowstatic.com/fp/ef8b48bae44174932aeb4f7350854cbf-p_e.jpg","Condo for sale","","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/4028-Ampudia-St-San-Diego-CA-92110/16951821_zpid/","https://www.zillow.com/san-diego-ca/6_p/"
"26","16775608","3666 Caminito Carmel Lndg, San Diego, CA 92130","32.9393","-117.23591","978000.0","USD","3.0","3.0","1368.0 sqft","","994100","4285","","","False","https://photos.zillowstatic.com/fp/859e2a947be3dfd542e3cdbb91a06cef-p_e.jpg","Townhouse for sale","Beyond Property Management","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3666-Caminito-Carmel-Lndg-San-Diego-CA-92130/16775608_zpid/","https://www.zillow.com/homes/San-Diego,-CA_rb/"
"754","88782346","13150 Camino Ramillette, San Diego, CA 92128","33.04165","-117.04372","3600000.0","USD","6.0","5.0","6350.0 sqft","","3435900","12116","92","","False","https://photos.zillowstatic.com/fp/a6383876a4c02961c3c77f934c45b8ca-p_e.jpg","House for sale","Compass","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/13150-Camino-Ramillette-San-Diego-CA-92128/88782346_zpid/","https://www.zillow.com/san-diego-ca/19_p/"
"718","48180917","3579 Ruffin Rd UNIT 232, San Diego, CA 92123","32.8085","-117.128525","419000.0","USD","1.0","2.0","788.0 sqft","","423700","2414","","","False","https://photos.zillowstatic.com/fp/5dddbd6b7a6591f6760c891efd13d020-p_e.jpg","Coming soon","Keller Williams Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/3579-Ruffin-Rd-UNIT-232-San-Diego-CA-92123/48180917_zpid/","https://www.zillow.com/san-diego-ca/18_p/"
"472","17094240","5060 Pelusa St, San Diego, CA 92113","32.693012","-117.08575","695000.0","USD","2.0","3.0","1522.0 sqft","","621000","3499","121","","False","https://photos.zillowstatic.com/fp/673d7bb696fdf4b5805275e54346b6eb-p_e.jpg","House for sale","Coldwell Banker West","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/5060-Pelusa-St-San-Diego-CA-92113/17094240_zpid/","https://www.zillow.com/san-diego-ca/12_p/"
"404","112011160","402 63rd St SPACE 250, San Diego, CA 92114","32.708755","-117.06391","180000.0","USD","2.0","2.0","980.0 sqft","","181600","2795","7","","False","https://photos.zillowstatic.com/fp/c114bdab4663b2f89fc87dd1f2660371-p_e.jpg","Home for sale","Keller Williams Realty","https://www.zillow.com/homes/San-Diego,-CA_rb/","https://www.zillow.com/homedetails/402-63rd-St-SPACE-250-San-Diego-CA-92114/112011160_zpid/","https://www.zillow.com/san-diego-ca/11_p/"
